id,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2_5,air_quality_PM10,air_quality_us_epa_index,air_quality_gb_defra_index
21357,353.8,31.8,10.9,2.0,4.4,4.8,1,1
21358,574.1,21.8,54.2,10.5,22.4,26.0,2,2
21359,1081.5,9.5,60.3,124.0,92.7,97.8,4,10
21360,240.3,49.4,6.7,2.4,3.4,5.5,1,1
21361,230.3,77.3,1.1,0.5,4.5,8.2,1,1
21362,410.6,32.2,2.1,1.6,5.2,19.2,1,1
21363,393.9,6.7,2.7,0.4,27.8,34.5,2,3
21364,290.4,20.6,0.7,1.4,2.2,4.3,1,1
21365,247.0,16.5,6.3,0.9,11.3,14.1,1,1
21366,2910.6,33.6,42.5,20.3,304.1,413.3,6,10
21367,230.3,78.7,5.3,0.8,1.3,3.7,1,1
21368,243.7,32.2,1.1,0.9,5.1,10.6,1,1
21369,230.3,89.4,0.8,2.2,2.1,3.6,1,1
21370,390.5,60.1,3.7,1.5,60.1,219.3,3,8
21371,540.7,34.0,3.0,0.5,95.6,208.6,4,10
21372,377.2,53.6,12.3,18.1,8.4,12.7,1,1
21373,460.6,11.0,35.3,6.6,16.0,22.1,2,2
21374,243.7,50.8,3.4,1.3,0.5,0.6,1,1
21375,283.7,107.3,1.0,2.1,24.7,42.1,2,3
21376,2296.5,28.3,80.2,8.8,170.3,210.2,5,10
21377,201.9,63.7,0.1,0.3,2.0,8.6,1,1
21378,237.0,3.9,0.4,0.0,0.7,0.8,1,1
21379,250.3,71.5,3.9,4.4,2.8,3.2,1,1
21380,163.6,0.2,0.6,0.7,0.8,2.1,1,1
21381,410.6,27.5,0.5,0.2,8.2,8.2,1,1
21382,277.0,40.8,5.6,4.5,4.2,16.4,1,1
21383,467.3,42.2,8.6,4.3,5.8,10.7,1,1
21384,270.4,45.8,9.9,5.3,1.7,2.2,1,1
21385,257.0,68.7,7.5,1.9,4.8,12.4,1,1
21386,300.4,86.6,31.9,14.3,25.7,47.3,2,3
21387,567.4,1.0,30.2,2.4,36.6,49.0,2,4
21388,313.8,20.6,28.8,14.4,3.3,4.6,1,1
21389,454.0,20.4,3.6,0.7,13.6,25.8,1,2
21390,203.6,75.8,0.1,0.1,0.7,1.6,1,1
21391,200.3,69.4,0.1,0.1,1.8,5.2,1,1
21392,198.6,72.2,0.6,0.7,1.9,3.9,1,1
21393,217.0,23.6,0.5,0.4,2.3,3.8,1,1
21394,654.2,46.5,26.4,2.3,44.5,46.3,3,5
21395,227.0,74.4,5.2,1.4,0.9,1.1,1,1
21396,694.3,0.0,126.1,75.3,69.5,204.3,4,9
21397,243.7,79.4,0.8,0.5,114.3,443.1,4,10
21398,333.8,24.3,30.5,14.7,17.3,24.9,2,2
21399,267.0,19.3,0.5,0.6,1.6,2.9,1,1
21400,310.4,54.4,0.4,1.1,133.9,372.8,4,10
21401,467.3,33.3,11.0,5.0,8.3,9.2,1,1
21402,300.4,57.2,10.9,1.1,1.7,2.3,1,1
21403,400.5,43.3,20.7,1.9,12.9,18.3,1,2
21404,243.7,13.6,1.9,1.0,1.3,1.4,1,1
21405,310.4,60.8,0.5,0.4,4.7,15.3,1,1
21406,460.6,69.4,17.5,16.7,12.1,23.7,1,2
21407,387.2,43.6,24.0,32.9,9.7,13.4,1,1
21408,227.0,52.2,0.9,0.6,35.3,114.6,2,3
21409,934.6,0.0,54.2,8.8,22.7,29.8,2,2
21410,1628.9,13.8,41.5,7.3,45.6,56.7,3,5
21411,293.7,69.4,3.3,1.4,35.6,146.8,2,3
21412,253.7,33.6,0.0,0.1,4.5,9.6,1,1
21413,267.0,62.9,7.9,3.9,0.5,0.8,1,1
21414,247.0,70.8,4.7,0.6,1.0,1.1,1,1
21415,240.3,64.4,14.4,7.6,62.9,199.5,3,8
21416,243.7,50.1,6.9,18.6,7.4,10.4,1,1
21417,247.0,33.6,0.6,0.1,1.2,2.8,1,1
21418,2323.2,0.0,72.0,30.3,87.1,122.0,4,10
21419,250.3,44.0,0.9,0.3,2.3,3.0,1,1
21420,277.0,43.3,7.3,1.8,3.4,4.9,1,1
21421,223.6,40.4,0.2,0.4,4.1,19.6,1,1
21422,260.4,44.0,1.0,0.7,1.6,4.1,1,1
21423,230.3,78.0,1.4,0.9,2.5,9.8,1,1
21424,821.1,0.0,59.0,25.0,76.4,84.8,4,10
21425,580.8,0.0,102.8,23.6,25.4,53.8,2,3
21426,233.7,20.4,0.0,0.0,0.5,1.1,1,1
21427,961.3,18.2,5.5,2.6,37.2,60.2,2,4
21428,277.0,45.1,11.5,3.2,1.3,2.0,1,1
21429,240.3,123.0,0.3,1.4,17.0,33.0,2,2
21430,227.0,69.4,8.6,2.6,1.5,1.8,1,1
21431,433.9,7.7,19.2,0.1,8.7,10.2,1,1
21432,313.8,71.5,3.4,10.5,7.1,11.7,1,1
21433,1308.4,0.0,104.2,9.2,44.0,47.7,3,5
21434,210.3,9.2,0.2,0.0,0.5,1.8,1,1
21435,263.7,59.4,14.9,25.3,4.8,5.9,1,1
21436,587.5,103.0,8.7,12.2,96.6,105.6,4,10
21437,237.0,43.6,13.5,21.9,41.1,164.6,3,4
21438,2777.1,4.0,15.6,9.5,34.2,49.6,2,3
21439,934.6,3.4,17.7,15.7,53.3,61.3,3,6
21440,1268.4,90.8,8.3,0.6,20.0,25.4,2,2
21441,460.6,15.4,30.9,1.6,16.4,22.0,2,2
21442,363.8,21.3,58.3,9.4,6.7,8.7,1,1
21443,180.2,65.1,0.8,0.1,0.6,0.7,1,1
21444,447.3,11.0,7.8,4.7,5.8,19.2,1,1
21445,203.6,72.2,0.6,0.8,1.1,2.5,1,1
21446,287.1,100.1,2.7,6.3,4.2,5.5,1,1
21447,343.8,5.2,41.5,2.5,20.2,21.6,2,2
21448,171.9,26.5,0.4,0.2,1.1,4.6,1,1
21449,240.3,76.5,3.4,0.2,0.5,0.8,1,1
21450,280.4,52.2,15.4,1.9,7.3,8.1,1,1
21451,217.0,95.8,0.4,0.2,1.0,4.5,1,1
21452,607.5,81.5,48.7,21.5,114.0,204.8,4,10
21453,3471.4,0.0,72.0,9.7,228.9,302.6,5,10
21454,250.3,34.7,1.8,2.6,2.0,3.0,1,1
21455,237.0,70.1,3.9,2.3,0.8,1.2,1,1
21456,230.3,76.5,6.9,1.9,1.6,4.5,1,1
21457,188.6,55.1,0.1,0.1,2.2,3.1,1,1
21458,587.5,40.8,4.0,2.6,35.8,86.9,2,3
21459,330.5,47.2,2.7,2.0,15.2,20.4,1,2
21460,273.7,8.9,0.3,0.1,0.5,0.8,1,1
21461,277.0,51.5,4.9,7.6,3.1,4.5,1,1
21462,300.4,52.2,2.4,0.7,2.9,5.0,1,1
21463,260.4,5.9,0.2,0.2,0.5,0.5,1,1
21464,350.5,15.4,4.9,1.5,2.4,2.5,1,1
21465,323.8,35.4,11.8,0.7,6.4,11.3,1,1
21466,1201.6,35.1,18.0,5.8,81.6,182.1,4,10
21467,667.6,30.0,5.7,1.8,18.8,53.7,2,2
21468,210.3,19.0,0.2,0.1,1.3,3.2,1,1
21469,208.6,75.1,0.3,0.3,44.7,179.6,3,5
21470,547.4,74.4,3.4,1.7,27.6,33.5,2,3
21471,494.0,22.4,2.8,1.1,53.6,110.8,3,6
21472,340.5,54.4,9.6,5.4,2.0,3.0,1,1
21473,260.4,12.9,0.1,0.1,32.3,70.5,2,3
21474,250.3,57.9,0.9,0.6,81.7,280.0,4,10
21475,390.5,137.3,3.0,4.6,19.4,22.8,2,2
21476,1401.9,0.0,81.6,59.6,105.1,137.0,4,10
21477,253.7,72.2,1.6,0.3,0.5,0.8,1,1
21478,290.4,33.6,0.5,0.2,0.5,1.1,1,1
21479,1054.8,0.0,19.9,2.3,21.5,95.1,2,2
21480,227.0,65.8,4.2,8.9,3.0,3.3,1,1
21481,921.3,0.0,48.7,0.1,43.8,53.7,3,5
21482,240.3,90.8,2.3,7.3,2.5,4.8,1,1
21483,320.4,54.4,5.8,8.7,1.5,2.0,1,1
21484,237.0,74.4,5.0,2.0,0.5,1.1,1,1
21485,1054.8,0.0,19.9,2.3,21.5,95.1,2,2
21486,230.3,78.7,1.2,0.3,0.5,1.3,1,1
21487,293.7,72.2,2.5,3.1,7.8,16.1,1,1
21488,200.3,62.2,0.5,0.3,1.5,3.9,1,1
21489,223.6,85.8,1.3,1.3,2.1,4.4,1,1
21490,1949.3,0.1,40.4,46.7,28.5,31.6,2,3
21491,263.7,71.5,10.6,10.3,62.3,285.2,3,8
21492,212.0,60.1,0.4,1.2,1.3,2.3,1,1
21493,383.9,29.7,0.0,0.0,2.8,3.8,1,1
21494,287.1,36.8,1.2,0.4,23.8,51.5,2,2
21495,267.0,50.1,3.8,1.1,1.0,1.5,1,1
21496,283.7,18.1,1.6,0.5,4.9,10.2,1,1
21497,2750.4,30.8,14.7,7.2,75.1,181.2,4,10
21498,220.3,38.6,1.3,1.6,3.4,16.6,1,1
21499,323.8,42.9,11.0,3.3,3.5,4.7,1,1
21500,250.3,80.1,6.9,1.9,2.6,6.5,1,1
21501,420.6,11.4,5.8,4.2,4.1,6.0,1,1
21502,233.7,63.7,0.2,0.1,52.5,160.3,3,6
21503,1428.6,8.1,40.4,0.3,112.3,132.9,4,10
21504,247.0,78.7,7.0,2.2,0.5,0.9,1,1
21505,534.1,101.6,5.2,13.4,66.5,141.2,4,9
21506,240.3,82.3,3.6,3.8,1.7,2.5,1,1
21507,267.0,36.5,1.4,1.1,1.7,3.5,1,1
21508,227.0,67.2,0.4,11.6,3.4,7.0,1,1
21509,367.2,52.9,0.3,0.7,135.8,334.3,4,10
21510,247.0,25.8,0.5,0.2,50.4,133.3,3,6
21511,313.8,29.7,6.8,5.7,3.5,4.0,1,1
21512,480.7,140.2,2.6,4.6,9.9,23.8,1,1
21513,1735.7,0.0,43.9,4.4,49.9,60.2,3,6
21514,196.9,63.7,0.5,0.2,0.9,2.1,1,1
21515,243.7,74.4,5.8,1.5,0.9,1.5,1,1
21516,247.0,68.0,0.6,0.4,0.5,0.6,1,1
21517,3685.0,0.0,74.0,20.3,494.7,571.1,6,10
21518,19226.1,0.0,133.0,95.4,511.3,712.0,6,10
21519,6675.7,0.0,460.6,423.4,110.7,133.9,4,10
21520,2109.5,0.0,138.5,49.6,83.1,156.3,4,10
21521,220.3,85.1,2.6,1.2,2.0,6.6,1,1
21522,237.0,85.1,6.6,4.8,51.9,251.2,3,6
21523,1735.7,0.0,43.9,4.4,49.9,60.2,3,6
21524,357.2,90.8,4.7,6.9,4.0,6.7,1,1
21525,317.1,11.0,38.4,14.0,2.2,3.7,1,1
21526,237.0,88.7,3.3,5.0,40.4,170.4,3,4
21527,267.0,50.8,9.4,25.0,4.7,4.9,1,1
21528,500.7,15.2,5.7,3.7,7.9,19.1,1,1
21529,207.0,33.3,0.0,0.1,0.6,2.1,1,1
21530,317.1,100.1,30.2,27.2,133.0,293.4,4,10
21531,327.1,22.4,27.4,4.4,4.3,5.8,1,1
21532,660.9,11.4,10.3,0.7,13.6,23.8,1,2
21533,270.4,70.1,5.1,0.9,2.3,3.6,1,1
21534,240.3,75.1,3.1,2.3,6.2,7.2,1,1
21535,343.8,60.8,1.9,1.8,6.2,7.5,1,1
21536,313.8,46.5,0.2,0.3,79.2,190.4,4,10
21537,440.6,63.7,1.9,1.5,51.0,53.8,3,6
21538,212.0,56.5,4.0,0.3,0.5,0.7,1,1
21539,243.7,72.2,3.1,1.5,0.9,1.5,1,1
21540,220.3,72.2,4.6,0.8,1.1,1.6,1,1
21541,1281.7,7.9,8.0,3.1,33.4,45.7,2,3
21542,277.0,14.7,0.7,0.2,0.8,2.8,1,1
21543,3364.6,0.0,36.0,25.3,55.9,71.3,3,7
21544,420.6,95.8,0.5,0.2,14.6,15.5,1,2
21545,280.4,50.1,0.9,0.7,29.0,94.5,2,3
21546,217.0,90.8,0.4,0.5,4.7,23.3,1,1
21547,198.6,65.8,0.0,0.3,2.2,7.2,1,1
21548,237.0,77.3,0.5,0.4,69.7,343.2,4,9
21549,250.3,20.0,0.1,0.0,0.5,1.2,1,1
21550,1762.4,30.0,81.6,87.7,81.7,91.3,4,10
21551,201.9,62.9,0.0,0.3,2.5,13.5,1,1
21552,310.4,40.4,8.7,4.1,3.0,3.3,1,1
21553,380.5,18.1,24.3,4.0,8.3,11.5,1,1
21554,814.4,11.2,41.5,49.1,69.3,73.2,4,9
21555,297.1,26.1,11.3,1.5,6.8,8.6,1,1
21556,227.0,90.8,0.8,2.1,7.0,10.8,1,1
21557,357.2,33.3,1.8,1.2,5.6,24.8,1,1
21558,707.6,40.8,6.8,0.9,52.1,58.1,3,6
21559,287.1,35.1,1.3,2.4,4.9,9.0,1,1
21560,217.0,60.1,2.6,0.8,2.5,3.3,1,1
21561,3017.4,43.3,40.4,23.8,287.9,394.4,6,10
21562,227.0,75.8,6.0,0.9,1.3,3.5,1,1
21563,213.6,28.6,0.7,0.3,3.0,4.2,1,1
21564,227.0,80.1,0.7,1.9,1.6,3.0,1,1
21565,540.7,55.1,5.5,2.3,137.2,402.2,4,10
21566,600.8,28.6,5.1,0.8,84.3,181.0,4,10
21567,507.4,22.9,21.1,19.6,27.0,43.6,2,3
21568,727.7,0.0,47.3,11.8,48.7,55.4,3,6
21569,233.7,75.1,1.6,1.0,0.5,0.6,1,1
21570,250.3,124.5,0.9,1.4,15.9,33.5,2,2
21571,5554.2,0.0,156.3,22.2,354.9,440.4,6,10
21572,212.0,66.5,0.1,0.3,3.3,12.7,1,1
21573,253.7,2.9,0.1,0.0,0.5,0.5,1,1
21574,247.0,60.8,3.2,5.5,3.2,6.8,1,1
21575,201.9,5.4,0.7,0.3,0.6,1.5,1,1
21576,363.8,45.4,0.3,0.0,0.9,0.9,1,1
21577,297.1,31.1,8.3,5.3,4.5,17.4,1,1
21578,337.1,73.0,4.8,2.1,4.2,6.8,1,1
21579,233.7,72.2,2.4,1.7,0.5,1.0,1,1
21580,333.8,31.1,17.8,3.3,8.3,13.7,1,1
21581,534.1,0.5,175.5,70.6,68.7,112.8,4,9
21582,253.7,66.5,3.5,0.6,0.8,1.6,1,1
21583,317.1,11.0,56.2,23.1,8.4,10.1,1,1
21584,417.2,17.0,3.4,0.6,6.8,14.9,1,1
21585,200.3,71.5,0.2,0.1,0.9,2.0,1,1
21586,207.0,57.2,0.0,0.1,1.7,4.7,1,1
21587,223.6,47.2,0.5,0.4,2.0,6.3,1,1
21588,203.6,22.7,0.3,0.3,3.3,5.9,1,1
21589,263.7,85.1,3.0,0.4,1.1,2.6,1,1
21590,220.3,78.7,5.1,1.6,1.1,2.5,1,1
21591,330.5,49.4,45.9,49.1,68.4,286.5,4,9
21592,240.3,74.4,0.9,0.5,77.5,318.6,4,10
21593,287.1,63.7,4.8,0.4,1.8,2.7,1,1
21594,243.7,19.0,0.5,0.4,1.3,3.0,1,1
21595,347.1,51.5,0.3,0.6,132.2,322.0,4,10
21596,487.3,46.5,9.6,4.7,20.1,22.2,2,2
21597,243.7,77.3,4.6,0.7,0.5,0.7,1,1
21598,707.6,2.1,43.2,0.9,27.7,37.2,2,3
21599,233.7,11.0,2.0,1.0,0.7,0.8,1,1
21600,413.9,67.2,0.9,0.6,8.3,14.3,1,1
21601,330.5,50.1,6.2,9.1,4.3,9.8,1,1
21602,554.1,0.8,57.6,41.0,14.3,20.6,1,2
21603,212.0,56.5,0.5,0.5,42.7,151.0,3,5
21604,1054.8,0.0,77.5,5.8,31.3,39.7,2,3
21605,2056.1,0.1,49.4,4.5,46.3,56.6,3,5
21606,243.7,75.8,1.8,0.9,44.2,181.5,3,5
21607,237.0,37.6,0.1,0.1,7.4,9.4,1,1
21608,287.1,40.1,11.1,3.4,0.7,1.0,1,1
21609,230.3,68.7,4.0,0.6,0.6,0.7,1,1
21610,220.3,69.4,4.2,2.2,4.8,7.0,1,1
21611,220.3,53.6,3.3,11.1,2.5,4.5,1,1
21612,253.7,27.5,0.2,0.0,0.7,1.8,1,1
21613,1215.0,47.9,47.3,26.7,90.9,110.2,4,10
21614,330.5,59.4,0.9,0.2,3.5,4.1,1,1
21615,260.4,67.2,2.6,0.9,1.1,1.3,1,1
21616,208.6,36.5,0.3,0.4,1.7,8.6,1,1
21617,247.0,32.9,1.4,0.6,2.1,3.2,1,1
21618,213.6,85.8,0.6,0.5,3.5,13.1,1,1
21619,277.0,50.8,16.8,7.3,5.9,7.3,1,1
21620,330.5,6.3,50.7,7.9,22.1,48.7,2,2
21621,240.3,19.7,0.0,0.1,0.5,1.4,1,1
21622,507.4,24.0,2.4,0.9,11.4,22.1,1,1
21623,267.0,45.4,9.1,2.3,1.3,1.8,1,1
21624,250.3,124.5,0.6,2.7,27.9,53.7,2,3
21625,230.3,73.0,11.0,3.4,1.8,4.8,1,1
21626,460.6,9.0,18.2,0.2,8.4,10.3,1,1
21627,293.7,60.1,2.6,6.7,1.9,4.1,1,1
21628,540.7,0.0,54.8,4.7,12.5,13.5,1,2
21629,203.6,12.9,0.4,0.2,5.7,8.9,1,1
21630,287.1,36.8,13.0,21.7,3.5,4.6,1,1
21631,647.5,89.4,12.2,14.5,94.7,112.5,4,10
21632,208.6,73.7,6.5,16.2,30.7,103.3,2,3
21633,2563.5,0.8,13.7,6.8,48.7,79.5,3,6
21634,907.9,8.9,16.8,14.4,51.7,61.6,3,6
21635,2109.5,44.0,21.1,0.5,16.4,21.9,2,2
21636,287.1,55.8,9.5,0.9,6.4,10.4,1,1
21637,507.4,0.0,78.1,17.4,14.8,16.4,1,2
21638,188.6,59.4,2.2,0.3,1.0,1.5,1,1
21639,390.5,28.6,6.1,2.4,7.8,18.1,1,1
21640,201.9,73.0,0.5,0.6,1.6,4.9,1,1
21641,333.8,121.6,4.9,6.8,4.5,5.9,1,1
21642,367.2,13.1,59.0,4.0,2.7,2.9,1,1
21643,178.6,21.6,2.6,0.9,2.9,4.9,1,1
21644,233.7,80.8,1.9,0.2,0.5,0.8,1,1
21645,303.8,78.7,8.7,1.8,9.4,12.5,1,1
21646,223.6,89.4,0.3,0.1,0.9,2.1,1,1
21647,317.1,120.2,11.0,5.1,100.5,340.3,4,10
21648,2323.2,0.0,30.2,4.9,160.4,212.5,5,10
21649,267.0,37.6,1.4,2.1,1.1,2.3,1,1
21650,247.0,52.2,2.3,0.3,0.5,0.6,1,1
21651,227.0,74.4,6.3,1.3,1.0,2.0,1,1
21652,190.3,31.1,0.1,0.1,2.7,4.6,1,1
21653,540.7,44.4,2.2,1.7,41.0,100.4,3,4
21654,263.7,60.8,1.8,1.3,10.3,12.7,1,1
21655,253.7,12.2,0.3,0.1,0.6,0.8,1,1
21656,260.4,55.1,4.5,4.1,2.8,4.4,1,1
21657,267.0,57.9,1.8,0.5,1.7,3.0,1,1
21658,303.8,10.7,0.1,0.1,0.5,0.5,1,1
21659,310.4,10.4,3.9,1.2,1.4,1.5,1,1
21660,243.7,73.7,1.6,0.5,1.5,1.9,1,1
21661,948.0,32.9,12.9,4.2,111.0,244.8,4,10
21662,547.4,40.8,3.5,1.4,10.3,29.3,1,1
21663,230.3,29.0,0.1,0.2,1.5,4.6,1,1
21664,200.3,71.5,0.2,0.3,41.5,137.1,3,4
21665,534.1,72.2,3.4,2.8,39.8,45.9,2,4
21666,420.6,22.9,2.0,0.9,39.6,78.0,2,4
21667,534.1,25.4,50.0,17.2,12.5,15.2,1,2
21668,237.0,8.8,0.1,0.1,40.8,89.4,3,4
21669,233.7,62.2,0.7,0.4,74.4,284.7,4,10
21670,343.8,121.6,2.2,3.0,15.2,17.3,1,2
21671,1094.8,0.1,71.3,84.9,80.2,116.3,4,10
21672,267.0,78.0,1.5,0.2,0.5,0.6,1,1
21673,287.1,34.0,0.6,0.2,0.6,1.1,1,1
21674,881.2,3.4,19.7,1.7,19.9,80.5,2,2
21675,223.6,45.1,3.7,6.7,1.3,1.6,1,1
21676,317.1,49.4,14.6,0.1,3.7,5.2,1,1
21677,227.0,94.4,2.2,6.4,1.0,2.7,1,1
21678,247.0,75.8,1.7,2.1,1.8,3.6,1,1
21679,237.0,69.4,5.0,2.5,0.5,1.4,1,1
21680,881.2,3.4,19.7,1.7,19.9,80.5,2,2
21681,240.3,73.0,3.5,0.7,0.6,1.4,1,1
21682,293.7,75.8,1.9,2.4,19.9,37.7,2,2
21683,210.3,50.1,0.4,0.3,1.2,2.3,1,1
21684,223.6,83.7,1.2,1.6,2.3,4.7,1,1
21685,1682.3,1.5,48.7,42.9,20.4,23.0,2,2
21686,243.7,69.4,7.4,7.6,24.3,138.5,2,3
21687,208.6,59.4,0.4,1.3,1.1,2.2,1,1
21688,387.2,33.3,0.1,0.0,2.6,3.9,1,1
21689,307.1,31.1,2.2,0.5,24.2,53.4,2,3
21690,270.4,41.8,8.1,1.2,0.5,0.7,1,1
21691,277.0,34.0,1.5,1.7,10.7,14.6,1,1
21692,2216.3,27.9,11.7,5.1,49.2,111.5,3,6
21693,223.6,35.8,1.7,1.4,1.6,6.7,1,1
21694,410.6,20.4,15.6,4.9,7.0,10.4,1,1
21695,253.7,75.8,7.0,1.5,2.0,3.5,1,1
21696,370.5,23.3,3.0,2.3,3.2,5.0,1,1
21697,247.0,70.1,0.3,0.1,48.7,126.3,3,6
21698,227.0,62.9,0.8,0.0,0.5,0.7,1,1
21699,253.7,73.0,7.5,2.3,0.8,1.7,1,1
21700,507.4,51.5,2.9,1.8,45.1,117.4,3,5
21701,263.7,70.8,8.7,5.3,2.3,4.4,1,1
21702,273.7,37.6,1.2,0.9,1.6,3.6,1,1
21703,227.0,68.0,0.4,17.2,4.6,7.9,1,1
21704,300.4,28.6,0.1,0.1,55.7,159.0,3,7
21705,247.0,27.2,0.5,0.1,40.3,99.3,2,4
21706,270.4,46.5,4.5,4.4,4.3,4.9,1,1
21707,403.9,130.2,1.7,3.6,7.9,15.6,1,1
21708,1482.0,0.0,38.0,2.4,54.3,60.0,3,7
21709,198.6,62.2,0.5,0.3,0.9,1.9,1,1
21710,237.0,76.5,3.9,0.9,0.6,0.9,1,1
21711,243.7,87.3,0.1,0.1,0.5,0.5,1,1
21712,2403.3,4.7,49.4,13.1,487.3,532.9,6,10
21713,4966.7,0.0,83.6,30.3,164.0,214.8,5,10
21714,2082.8,0.0,183.7,110.6,42.3,62.5,3,5
21715,714.3,1.0,87.1,67.7,45.3,129.4,3,5
21716,217.0,78.7,2.8,1.5,2.0,5.6,1,1
21717,237.0,90.8,4.9,5.1,38.8,165.8,2,4
21718,1482.0,0.0,38.0,2.4,54.3,60.0,3,7
21719,373.8,95.8,4.0,8.5,4.1,6.2,1,1
21720,380.5,1.1,54.2,18.6,4.8,6.8,1,1
21721,240.3,83.7,3.4,3.3,36.0,140.1,2,4
21722,250.3,60.8,6.3,11.6,3.7,8.1,1,1
21723,403.9,21.6,3.7,2.8,4.5,10.4,1,1
21724,198.6,33.3,0.0,0.1,0.5,1.1,1,1
21725,373.8,35.8,53.5,4.1,63.8,150.2,3,8
21726,323.8,18.1,36.0,11.0,5.9,7.8,1,1
21727,600.8,11.1,8.9,0.7,13.8,24.3,1,2
21728,250.3,60.1,2.6,0.5,0.8,1.0,1,1
21729,213.6,86.6,1.3,2.7,1.7,4.7,1,1
21730,317.1,60.1,1.7,1.2,6.5,11.5,1,1
21731,307.1,49.4,0.2,0.2,91.0,202.8,4,10
21732,370.5,11.4,4.3,0.7,35.5,37.8,2,3
21733,208.6,77.3,2.1,0.2,0.5,0.7,1,1
21734,240.3,57.2,2.3,0.2,0.5,1.0,1,1
21735,212.0,75.1,3.5,0.3,0.6,0.9,1,1
21736,454.0,7.3,3.6,0.9,10.9,16.2,1,1
21737,277.0,10.8,0.8,0.2,1.1,3.3,1,1
21738,5287.2,0.0,50.7,51.0,101.1,118.6,4,10
21739,380.5,91.6,0.4,0.6,19.5,27.0,2,2
21740,280.4,47.9,0.8,0.7,44.1,131.3,3,5
21741,213.6,94.4,0.4,0.6,5.6,28.7,1,1
21742,196.9,70.8,0.0,0.3,2.8,8.8,1,1
21743,250.3,70.8,0.6,0.5,84.5,406.6,4,10
21744,333.8,62.9,7.0,5.5,9.9,12.3,1,1
21745,2216.3,140.2,93.2,146.9,114.7,128.1,4,10
21746,200.3,59.4,0.0,0.2,2.0,7.6,1,1
21747,300.4,34.7,7.1,2.1,2.5,2.7,1,1
21748,397.2,37.2,29.1,6.4,10.3,13.9,1,1
21749,1014.7,8.5,45.9,69.6,83.6,87.7,4,10
21750,323.8,55.8,7.5,3.3,10.5,12.4,1,1
21751,220.3,88.0,1.0,4.2,14.1,18.9,1,2
21752,313.8,32.2,0.7,0.7,4.8,18.4,1,1
21753,881.2,28.6,10.4,1.2,60.9,69.6,3,8
21754,260.4,22.0,0.6,0.8,1.8,2.6,1,1
21755,243.7,76.5,3.5,3.0,4.6,6.4,1,1
21756,1789.1,57.2,24.0,13.0,181.8,259.5,5,10
21757,227.0,77.3,8.1,1.2,1.3,3.8,1,1
21758,227.0,42.2,1.8,0.4,4.0,5.0,1,1
21759,223.6,74.4,0.6,1.5,0.7,1.1,1,1
21760,367.2,67.2,2.5,1.1,61.0,166.3,3,8
21761,327.1,29.7,3.0,0.3,48.1,103.3,3,6
21762,1148.2,0.1,65.8,73.4,90.0,112.8,4,10
21763,440.6,20.7,28.8,3.9,14.4,19.0,1,2
21764,270.4,53.6,6.3,2.7,1.9,2.6,1,1
21765,283.7,114.4,9.1,13.8,28.1,62.8,2,3
21766,2323.2,10.1,71.3,4.5,196.0,235.0,5,10
21767,207.0,57.9,0.1,0.3,2.5,5.4,1,1
21768,195.3,1.7,0.1,0.0,0.5,0.5,1,1
21769,240.3,59.4,2.9,4.7,3.3,6.4,1,1
21770,190.3,3.7,2.2,1.0,1.6,2.2,1,1
21771,474.0,7.7,0.6,0.1,2.6,2.6,1,1
21772,263.7,42.6,5.4,4.2,5.2,16.8,1,1
21773,540.7,34.0,11.0,3.2,11.2,16.7,1,1
21774,247.0,55.1,2.2,1.4,0.5,1.0,1,1
21775,343.8,35.1,18.0,3.1,7.7,11.6,1,1
21776,323.8,68.0,67.2,45.8,67.9,175.4,4,9
21777,243.7,83.7,1.5,0.1,0.5,0.7,1,1
21778,387.2,4.6,52.8,26.9,8.7,11.9,1,1
21779,423.9,18.1,3.2,0.6,8.7,17.7,1,1
21780,201.9,66.5,0.1,0.1,1.7,5.3,1,1
21781,230.3,36.8,0.1,0.1,2.0,4.6,1,1
21782,237.0,46.5,0.8,0.8,2.6,6.0,1,1
21783,233.7,38.6,0.3,0.3,3.6,6.8,1,1
21784,290.4,71.5,5.7,0.4,2.0,3.9,1,1
21785,227.0,70.1,9.1,3.2,1.0,1.8,1,1
21786,313.8,16.3,41.8,16.2,23.5,52.0,2,2
21787,230.3,65.8,0.8,0.5,80.1,287.2,4,10
21788,240.3,83.7,2.5,0.3,0.5,1.0,1,1
21789,243.7,17.5,0.5,0.3,1.0,2.0,1,1
21790,333.8,36.1,0.1,0.2,84.2,221.9,4,10
21791,721.0,33.6,17.5,7.2,15.2,16.1,1,2
21792,233.7,77.3,2.9,0.5,0.5,0.7,1,1
21793,514.0,20.9,31.2,1.2,15.8,23.1,2,2
21794,223.6,11.4,1.2,0.7,0.6,0.6,1,1
21795,417.2,60.8,0.8,0.5,10.8,18.4,1,1
21796,373.8,45.8,10.6,11.7,6.8,14.6,1,1
21797,1615.5,0.0,122.0,83.0,42.5,51.3,3,5
21798,191.9,62.2,0.2,0.1,61.5,204.5,3,8
21799,1041.4,0.0,83.6,6.3,32.1,37.7,2,3
21800,360.5,37.9,4.2,1.7,10.5,15.7,1,1
21801,250.3,71.5,1.4,0.7,51.2,169.2,3,6
21802,240.3,44.4,0.1,0.1,5.2,7.0,1,1
